RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6058,15643392,Woods,524.4459096,France,Male,26,5.808181684,63398.08677,1,1,1,259368.3882,0
4567,15580682,Tsai,428.6595963,France,Female,44,11.23180116,32693.90911,2,1,1,418856.8019,0
2219,15752488,Emery,469.6792205,Spain,Female,26,12.77651307,18160.33731,1,1,1,274319.7849,0
5722,15643671,Chiekwugo,519.9031605,Germany,Male,37,12.69529319,118549.9493,2,1,1,267367.9501,0
1157,15741295,Yefimova,409.4560246,France,Male,27,9.423646715,10869.76456,1,1,1,175524.7797,0
1716,15778025,Dellucci,398.9785546,Germany,Male,,20.49995536,0,2,0,1,307625.779,0
2863,15752375,Ojiofor,499.8500147,Germany,Male,34,19.98944307,118799.0033,1,0,0,491580.2058,0
9353,15610090,Han,473.6500775,France,Male,,18.61486133,0,1,1,0,384261.4221,0
5695,15590683,Donaldson,497.7135229,France,Female,29,10.95505934,70399.55334,1,0,1,296849.5702,0
4815,15615896,Chienezie,432.9174957,Spain,Male,59,18.88526845,0,1,1,0,343123.4574,0
2443,15772632,Ts'ui,444.460916,France,Female,46,8.598415348,0,2,1,1,264763.7089,0
1730,15643824,Johnston,449.9481618,France,Male,72,12.81757095,50389.67118,1,0,1,408959.107,0
1925,15586243,Yobachi,527.9176905,France,Male,71,18.25510011,168787.1118,1,1,1,475048.1267,0
5613,15764072,Somerville,601.0863703,France,Female,35,8.423012631,115370.7686,1,1,1,354258.5346,0
7986,15678427,Genovese,479.9466503,Germany,Female,20,4.237379797,32990.09147,1,1,1,240069.8448,0
6866,15598536,Onuchukwu,432.0841726,Germany,Female,74,12.45039266,0,1,0,1,563670.921,0
7370,15757188,Chimaijem,506.4347072,Spain,Female,30,10.56330157,82799.19919,2,1,1,431077.8134,0
1061,15650933,Ma,450.6951145,Spain,Female,51,20.96258376,139824.9765,1,1,0,622378.2153,0
2487,15745001,Kovalev,503.6212368,Spain,Female,46,18.08115514,75578.63603,2,1,0,378176.8228,0
2972,15782530,Bruce,525.0145107,Spain,Male,35,4.547761602,169347.2885,1,1,0,296688.7194,0
7855,15801256,Bazhenov,518.1527179,Spain,Male,42,14.23124337,104359.1213,2,1,1,436836.5724,0
6025,15568834,Howells,452.5754264,Spain,Male,32,10.99947656,18705.24061,1,0,0,319359.5131,0
1656,15659105,Borchgrevink,470.145757,France,Female,41,20.8363477,15348.86911,1,1,1,343674.8114,0
888,15625021,Hung,420.0429815,France,Male,29,8.448400477,48226.67296,,0,0,280432.0918,0
2301,15647266,Y?an,518.2699302,Spain,Female,38,24.27068294,102544.7021,1,1,0,255832.5079,0
8211,15768476,Chukwubuikem,446.3270773,Spain,Male,38,17.31565453,0,1,1,1,331450.5343,0
1996,15617648,Mikkelsen,426.7067952,France,Female,48,15.11355051,0,1,1,1,375746.5771,0
5807,15583597,Ikedinachukwu,420.6193332,Spain,Male,78,16.05937269,0,1,1,1,458424.3774,0
7745,15806822,Myers,536.9169014,France,Female,64,10.99980637,121839.4562,1,0,0,502556.027,0
3398,15691624,Chidiebere,695.1643135,France,Male,62,11.87948228,136562.3002,1,1,0,537708.9564,0
8386,15649297,T'ang,495.7985208,France,Female,31,10.14154525,112177.7877,1,1,1,438114.2679,0
5303,15636700,Marsh,528.3717534,France,Male,,24.22972693,112452.1802,1,0,1,604863.0481,0
9988,15588839,Mancini,517.9169491,Spain,Male,26,18.43564079,129306.3476,2,1,1,483860.8583,0
6770,15625929,Trevisan,526.9955865,France,Female,36,14.39900861,31178.39887,1,0,0,379207.5284,0
2727,15807045,Milanesi,563.8092576,Germany,Female,23,3.831702785,0,1,0,0,281134.1285,1
376,15758449,Angelo,522.6983366,France,Female,67,23.3791408,36667.93156,,0,0,497353.1722,0
62,15773469,Clark,495.8996623,Germany,Female,76,27.05691135,119203.0606,,0,0,551396.067,0
6177,15604146,Kaodilinakachukwu,455.0841145,Germany,Female,42,23.60508547,48717.69737,2,1,1,371379.9075,0
5945,15715709,Shih,443.8858844,Germany,Male,57,14.24007788,0,1,0,1,603901.3051,0
9320,15575486,Okoli,418.9247536,France,Female,38,4.024783073,5960.300242,1,1,1,393717.5382,0
5757,15706217,Kao,472.3285793,Germany,Male,32,9.595939974,22679.33033,1,1,1,299604.5726,0
4494,15624437,Johnson,632.4648459,Spain,Female,33,5.305266279,33421.86882,1,1,1,320571.6492,0
3319,15625126,Duncan,405.1182327,France,Female,65,16.6069811,18467.39735,1,1,1,339221.3634,0
7269,15587266,Douglas,406.4031088,Germany,Female,52,16.5309001,0,1,1,1,485433.3646,0
7499,15659031,Mordvinova,488.5511839,France,Female,22,12.10109794,130873.3664,1,1,1,334967.7536,0
9623,15618750,Phillips,392.1305295,France,Male,55,23.26100284,0,1,1,0,98354.80007,0
492,15699005,Martin,482.5000234,France,Female,45,5.763507692,29793.64266,,0,0,355706.0049,0
7097,15787693,Kharlamov,489.1916346,Spain,Male,51,9.614428152,123843.0093,1,1,0,440034.3544,0
1587,15595282,White,488.5556731,France,Female,77,14.12298924,6445.674072,1,1,0,658870.5908,0
4537,15756333,Khan,468.6123242,France,Female,74,22.19606374,71933.33745,2,1,1,398822.2976,0
3843,15717185,Udinese,493.3819902,France,Male,33,11.52732991,0,2,1,1,326033.7466,0
9732,15627859,Nebeolisa,414.9059607,Germany,Male,,15.47626858,0,1,1,0,235462.1289,0
4427,15749557,Chao,482.9966379,France,Female,51,12.70584696,37231.56646,2,1,1,-1,0
1166,15723907,Lawless,425.7091464,Germany,Female,53,15.73693249,0,1,0,1,407041.2413,0
7704,15806081,Fleming,409.5298461,Germany,Female,81,12.85501567,0,1,1,0,479217.0626,0
7619,15752601,McCulloch,412.1913493,France,Female,37,17.51946571,9994.881009,2,1,0,254175.7675,0
1744,15726088,Vinogradova,422.4007298,France,Male,35,9.467031063,54615.07684,1,1,1,361447.9742,0
9201,15567923,Barese,460.401567,France,Female,61,13.40837017,3816.171743,1,0,0,362709.5746,0
7875,15732791,Davide,477.0095605,Germany,Male,58,18.29365772,68748.78338,1,1,1,499670.3618,0
6745,15611287,Chiu,569.0463489,France,Female,32,12.6971349,24225.82259,1,0,1,339765.1088,0
5743,15632665,Yevseyev,737.0977513,France,Male,86,16.62376943,89992.7873,1,0,1,817005.4308,1
2657,15713267,Zimmer,594.2134311,Spain,Female,,10.37487651,32471.33272,1,1,1,278851.9562,0
7196,15708714,Santiago,444.708064,France,Female,39,18.26229336,0,1,1,1,265628.6355,0
2563,15646566,Bell,604.5249037,France,Female,25,17.13524763,179090.9186,1,0,0,425337.962,0
2359,15665438,Hs?,470.3983384,France,Male,33,5.021776185,33471.75444,1,0,1,337499.2139,0
862,15809100,Nucci,368.852442,France,Female,67,9.036787203,0,,0,0,355011.8783,0
98,15693683,Yuille,656.4862831,Germany,Male,49,17.3690881,121861.8814,,0,0,406049.6859,0
4375,15717290,Onyekaozulu,520.3640451,Germany,Male,66,13.45497703,98518.51941,1,0,1,542188.3733,0
1646,15600110,Endrizzi,395.7366229,Germany,Female,75,20.57712258,0,1,1,0,465626.0606,0
461,15732778,Templeman,437.5771541,Germany,Male,41,7.388341752,96345.80039,,0,0,433913.8789,0
6161,15706128,Zhdanov,418.2783122,France,Female,65,8.622844925,0,1,1,0,436772.7944,0
3071,15794661,Liu,452.8522363,Spain,Male,50,7.090924685,33283.69547,1,1,0,368001.9287,0
4063,15800083,Macdonald,459.1973803,France,Male,46,22.27263256,48805.57134,2,0,1,301167.36,0
9194,15631512,Schneider,500.978736,France,Female,60,22.373581,190312.8559,1,1,0,376473.6897,0
8525,15711750,Watson,495.4893547,France,Female,65,22.00457653,26122.05036,2,1,1,618589.6917,0
6691,15579223,Niu,458.6268452,Germany,Male,58,21.88520042,97210.02186,1,1,0,593642.471,0
6562,15650538,Sun,387.9323621,Germany,Female,56,17.78519019,30512.57936,1,1,0,375171.0469,0
251,15628112,Hughes,528.0019673,Germany,Female,25,14.41021379,105521.1611,,0,0,159069.8602,0
860,15809087,Landry,417.4970392,France,Male,26,2.088754601,0,,0,0,167076.7589,0
1245,15616709,Bunton,457.2518179,Germany,Female,64,8.872893188,57651.54305,2,0,0,340423.601,0
9481,15710687,Mills,501.6777673,France,Female,61,12.22273081,131604.0523,1,1,1,361452.4057,0
3367,15684010,Tuan,485.1846747,Germany,Female,28,4.342235229,90131.97338,1,1,1,185298.2247,0
4363,15618695,Ts'ui,403.056294,Spain,Female,55,8.575732251,0,1,0,1,316352.4067,0
5617,15585256,Iloerika,601.3017939,Spain,Male,48,8.439342408,49694.15524,1,0,1,316177.8058,0
9492,15619674,White,521.9524233,France,Female,30,9.417329944,60047.47336,1,1,1,387004.8261,0
2617,15658360,Gregory,485.3814452,Spain,Male,,23.15136782,0,2,0,1,347602.5986,0
3408,15797760,Bogdanov,414.4148235,France,Male,77,15.20471073,0,1,1,0,629471.7648,0
1419,15649280,Lucchese,436.2474645,Germany,Female,69,30.34744193,85964.62642,1,1,1,533356.7724,0
3284,15775335,Ellis,499.6539094,Germany,Female,63,15.4536376,56931.75948,2,1,0,339663.5454,0
7839,15588560,Nwabugwu,396.7478755,Germany,Female,38,14.30764009,26494.04119,1,1,1,528508.5773,0
1854,15633574,Montes,468.6906251,France,Female,49,17.40818093,0,1,1,0,276416.1556,0
197,15635905,Moran,481.2964997,Spain,Female,37,13.60452977,111183.3991,,0,0,400645.5502,0
6569,15776725,Kerr,512.8605923,Germany,Male,45,18.89382417,117353.8483,1,1,1,458167.2288,0
9740,15797293,Sopuluchukwu,480.8769522,France,Female,53,13.40454641,39136.88896,1,1,1,412697.1934,0
5711,15589496,Arrington,585.9611463,France,Male,26,8.706638196,163924.591,2,0,1,336525.6412,0
3294,15691863,Cody,506.7619536,France,Female,,15.06376684,0,2,1,1,143734.5058,0
8996,15580623,Yefremova,407.5058764,Spain,Male,67,22.26276244,31376.12852,2,1,0,557251.276,0
8068,15696834,Cone,450.9175595,France,Female,32,8.055772601,71037.48991,2,0,0,320928.6748,0
6096,15741652,McLean,422.8528002,Spain,Male,29,13.77652183,0,1,1,1,218501.9307,0
8776,15812720,Hooker,571.200577,Germany,Male,44,23.40142847,0,2,0,1,705078.6927,0
6078,15738588,Nebechi,499.3592567,Germany,Female,,13.41589715,52181.43379,1,0,0,381849.6226,0
7803,15717962,Ch'iu,481.6856017,Spain,Male,55,25.78567087,0,1,1,1,258268.9775,0
1084,15692583,Udobata,473.5195132,France,Female,81,19.50357272,95979.029,1,1,0,778473.8218,0
4811,15799186,Sagese,408.0659913,France,Male,31,6.040137564,0,1,0,0,110956.5064,0
8782,15751628,Onyemachukwu,458.4593886,France,Male,59,16.15575501,49158.70736,1,1,1,343789.0009,0
3321,15672242,Aksenov,430.6801661,France,Male,37,9.538665804,0,1,1,1,299806.7212,0
5658,15763381,Chan,438.276626,France,Male,,10.47868932,136586.4025,1,0,0,402819.977,0
8033,15755642,Bulgakov,417.7840055,France,Male,37,11.10280022,0,2,1,1,188443.6103,0
4677,15610271,Andreev,483.5509728,Spain,Female,46,10.33506408,33640.51641,1,1,0,273369.0358,0
718,15804072,Chen,443.6758191,Spain,Female,47,9.325333965,12770.08244,,0,0,178999.7536,0
4325,15577970,Alexeeva,444.8638721,France,Male,30,9.585083734,84585.85484,1,0,0,259347.1386,0
6246,15722083,Ch'ang,425.9698381,Spain,Male,33,17.4642782,0,1,0,0,157572.4114,0
6158,15612444,Manfrin,436.0130998,France,Male,56,13.23771635,0,1,1,0,311954.5534,0
6743,15783463,Read,481.2770358,France,Female,38,7.125653798,53124.29612,1,1,0,183387.0163,0
3512,15674727,Lazarev,592.3044427,France,Female,27,10.74062038,38914.41376,1,1,1,193489.7572,0
1369,15745843,Kinlaw,476.0281857,Spain,Female,,13.58630845,14640.6189,2,1,1,328190.7745,0
8874,15810839,Rogers,416.1293823,France,Male,37,8.035853468,0,1,0,0,289308.7069,0
5853,15782100,Holloway,457.814722,Spain,Male,24,4.75777702,50623.70404,1,0,1,136239.5407,0
1002,15592089,Larsen,541.3969675,France,Female,,21.68517123,69625.50991,2,1,1,618102.6898,0
3345,15654292,Vessels,400.6874045,Germany,Male,41,18.82204018,0,2,1,0,336176.3412,0
7648,15674583,Trevisani,610.8961094,France,Male,26,2.563234641,93278.62724,1,1,1,333558.5388,0
7155,15659100,Lane,434.9727454,France,Male,24,18.67765622,24428.10717,1,0,0,303423.9098,0
5134,15668104,Kerr,460.2223097,Spain,Male,25,11.03720314,109225.5696,1,0,1,434435.699,0
3245,15646936,Nnamdi,497.1925133,Germany,Female,,4.6114032,195408.4655,1,1,1,403471.9029,0
9037,15603378,Padovano,531.2648927,France,Female,53,11.4072738,59094.68171,1,0,1,635295.7902,0
214,15594917,Miller,520.3499399,France,Female,44,9.315177797,132417.3631,,0,0,416066.3597,0
8657,15791342,Johnston,472.1361282,Spain,Male,,5.699852843,52974.30444,1,1,1,396866.9513,0
1619,15662955,Nicholls,524.2692457,France,Male,,18.4438917,106187.9672,1,1,0,514245.2237,0
7107,15723989,Carroll,493.0329485,France,Male,30,10.40637636,84167.32824,1,1,1,518852.6969,1
349,15735203,Seleznyov,534.3660237,Germany,Female,41,8.613706829,159431.7931,,0,0,432497.9614,0
3268,15624755,Pepper,497.4953587,Germany,Female,45,6.553185107,37512.95743,1,1,1,207705.1182,0
2762,15573280,Gallagher,422.4273456,Germany,Male,25,8.80726438,0,1,1,1,226074.2047,0
8633,15759690,Smith,451.3955927,France,Male,49,13.88256013,8907.136574,2,1,1,398826.855,0
9411,15734659,Sozonov,526.8949257,Germany,Female,24,4.73648876,137260.2464,1,1,0,298927.6773,0
1173,15697789,Li Fonti,456.7639766,Germany,Female,48,8.502471325,0,1,1,1,252142.2371,0
3648,15624775,Onyeoruru,538.4319716,France,Male,,9.435923246,112549.6667,1,0,1,416968.4759,0
308,15660211,Shih,418.5982159,Germany,Male,84,27.28067128,56901.8684,,0,0,635297.0292,0
6017,15738835,Slater,732.9663034,Germany,Male,64,20.14015563,71853.79055,1,1,0,614514.9161,0
6935,15705458,Parkin,459.1182751,Spain,Male,39,7.053564356,54840.51219,1,0,1,290990.2279,0
956,15571002,Yusupov,507.798648,France,Female,59,12.4602105,118286.0726,,0,0,452226.1771,0
5480,15648766,Robertson,481.1953476,Spain,Male,25,5.362288231,49283.21293,1,0,0,313824.6201,1
2145,15613712,Boag,436.1743369,Spain,Male,62,12.31771606,6502.987623,1,1,0,322533.8819,0
8612,15617029,Young,457.0545662,Spain,Female,42,4.249165804,66760.95857,1,1,1,408663.4472,0
9519,15714920,Balashov,424.2894975,Germany,Male,28,9.434307182,29785.57208,1,1,1,269469.3812,0
6540,15749328,Johnson,480.4144613,France,Female,69,9.479651183,111285.2123,1,1,0,490661.7853,0
1338,15650889,Golubev,540.445174,Germany,Female,39,18.71924373,111929.426,2,1,1,566727.4652,0
7017,15790254,Wood,598.422311,Spain,Male,34,6.208980235,135105.6957,1,1,1,373038.9089,0
3665,15794137,Nevzorova,524.6282303,Germany,Female,61,6.258143686,0,1,0,1,248132.0867,0
8556,15638329,Uspensky,419.0127848,Germany,Male,,8.987117555,29660.72248,1,1,1,498886.4684,0
6778,15770214,Bryant,517.184077,France,Female,,14.18486309,33568.46414,2,1,0,352553.529,0
2759,15668347,Ingram,490.1790205,France,Male,41,11.73456992,57391.71709,2,0,0,241434.1455,0
9546,15570073,Marian,490.2916836,Spain,Male,23,2.277565384,76954.54219,1,1,1,193956.6891,0
8346,15763898,Toscani,451.6712413,Spain,Female,,10.1577399,34216.97615,2,1,1,523108.3454,0
9721,15621815,Obiajulu,628.6000617,France,Female,47,17.82214485,92524.6925,1,1,0,199801.7518,0
859,15686137,Barry,433.6271859,Spain,Male,25,16.73384395,48136.42307,,0,0,307979.5509,0
41,15619360,Hsiao,480.6776485,Spain,Male,28,10.82174656,118374.6653,,0,0,282873.0481,0
7003,15687688,Hou,415.0613846,Germany,Female,41,23.68133434,43762.10363,2,1,1,218930.3856,0
8600,15708713,Hill,441.3068039,France,Male,20,5.56050092,1661.102538,1,1,1,48370.83447,0
2361,15670205,Boyd,479.7655663,Germany,Female,,18.20246182,93248.73879,1,1,0,490542.5048,0
3250,15591279,Nwagugheuzo,545.7528327,France,Male,49,11.46672328,88420.4489,1,0,1,635011.0772,0
2636,15688637,Witt,472.8896185,France,Female,43,11.40579466,77085.1116,1,1,1,281636.3357,0
6904,15566891,Kinder,384.6234655,Germany,Female,51,9.053530665,0,1,1,1,263377.9132,0
1754,15777639,McGregor,449.8487442,Spain,Female,35,22.38461465,51276.88985,2,0,1,282434.0395,0
8147,15600086,Combs,462.2716959,France,Male,67,25.51074654,0,1,1,1,343634.3329,0
5239,15660840,Kalinin,526.8863852,France,Male,68,11.18290873,124132.343,1,1,0,-1,0
3917,15620276,Palermo,491.5611103,Spain,Male,59,15.5735685,78727.70374,2,1,1,335256.1296,0
9627,15665158,Chukwuemeka,580.3365696,Spain,Male,63,7.010034362,24667.03965,1,1,1,535965.4243,0
3552,15580629,Blackwood,467.3100855,France,Male,,12.20330217,29262.31666,1,1,0,385716.8814,0
4272,15707132,Yudin,396.0296317,France,Male,42,11.02779032,0,1,1,1,272204.9805,0
6888,15662641,Amadi,670.9397182,France,Male,,24.89059134,54324.63405,1,1,1,566660.9292,0
2084,15779738,Buccho,448.277543,France,Male,45,4.443762989,7328.203848,1,1,1,310844.5679,0
541,15667896,De Luca,639.7159473,France,Male,36,15.67206467,56307.95018,,0,0,367516.3264,0
332,15601274,Hsieh,529.3789689,Spain,Female,72,12.15443651,200804.3878,,0,0,544503.1945,0
5812,15810878,Baker,440.5559631,Spain,Female,60,20.35411326,87819.75423,1,0,1,593340.1787,0
4756,15740072,Padovesi,506.1696496,France,Female,,7.506305901,30492.0857,2,1,1,420316.1227,0
4228,15789941,Yevseyev,546.5652505,France,Female,42,12.3093072,134984.3832,1,0,0,573849.5322,1
1849,15685844,White,489.6754265,Germany,Female,,19.73255658,205250.8928,1,1,1,435953.6358,0
1015,15585961,Talbot,377.7348675,Spain,Female,73,13.11878357,38074.2876099999,1,0,1,527544.1776,0
4451,15791191,Mitchell,395.8208342,France,Male,53,11.35111948,0,1,1,1,525403.7455,0
6554,15607526,Lu,441.5838084,Germany,Male,30,3.543761655,99725.48227,1,1,0,269215.5655,1
9866,15691950,Parry,409.4171871,France,Male,48,10.95302805,55290.40417,2,1,0,247328.1243,0
7772,15715512,Hsia,716.5677867,Germany,Male,46,8.935623162,76022.89414,1,1,1,229330.731,0
8922,15629519,Yen,443.53634,France,Female,60,10.8991165,20332.11214,2,1,1,320339.3447,0
6574,15690332,Wang,550.8187844,Germany,Male,61,12.43619495,226237.1672,1,1,1,535046.9556,0
5844,15813327,Romani,437.7184188,France,Male,,11.96547054,0,1,1,1,466128.4096,0
2094,15806132,Martin,443.4027555,France,Male,31,7.438984178,73607.31546,1,1,1,366117.3479,0
5079,15732672,Stewart,447.0297935,Spain,Male,67,17.15191245,0,1,1,1,439042.3563,0
2534,15631838,Findlay,428.3045274,France,Male,29,7.074583744,25485.19217,1,0,1,106016.9196,0
4295,15662203,Bremer,391.5787928,Germany,Female,23,3.060518556,16877.98276,1,1,1,177777.1198,0
188,15708710,Ford,427.2480381,Spain,Female,43,10.01243902,46294.59223,,0,0,329511.2763,0
7726,15631756,Tuan,445.5780943,France,Female,26,9.923403921,38592.91627,1,0,0,306920.4464,1
5913,15715414,White,462.6002558,France,Female,44,12.44753842,68490.48722,1,0,0,337876.9544,1
6689,15814267,Zhdanova,430.968816,France,Male,54,19.23444223,45387.2416,1,1,1,550582.4814,0
8347,15793324,McKenzie,477.5739126,Spain,Male,30,16.89025917,106243.26,2,0,1,283187.338,0
9142,15756277,Wilson,642.3920826,Germany,Female,52,21.05338195,0,1,1,0,333906.6853,0
2833,15758171,Tien,416.4872927,France,Male,30,9.580422387,12292.53332,1,1,1,203345.6244,0
4629,15788151,Moore,503.1990098,Spain,Male,63,15.87305153,32494.8765899999,1,1,1,569222.3671,0
6864,15765732,Simmons,528.3231464,Spain,Female,51,16.94078564,201873.3408,1,1,1,331467.5184,0
4287,15694404,Eberegbulam,541.2028701,France,Female,58,8.288389378,45324.7656,1,1,1,441810.3028,0
2215,15684999,Ch'eng,631.6000097,France,Female,25,7.946770762,53900.6133499999,1,0,1,268716.9292,0
7748,15628308,Akubundu,706.1631944,France,Female,58,17.81462692,70264.05552,2,1,1,435688.8535,0
727,15673570,Olsen,504.8191958,France,Male,55,29.53060095,85680.16058,,0,0,261371.6733,0
7334,15795527,Zetticci,520.8041315,Spain,Male,45,12.98186453,63149.05637,1,1,0,366611.2256,0
3254,15606472,Lung,479.8085233,France,Female,60,13.71758442,126828.3226,1,1,1,659320.3909,0
1898,15735428,Talbot,437.4883593,Spain,Female,58,12.5257413,51846.575,1,0,0,326009.3799,0
8644,15813660,Forlonge,601.7784505,Spain,Male,29,6.663717901,163257.4253,1,0,1,358213.4033,0
1752,15632256,Schroeder,515.7873207,France,Male,24,9.722182468,138911.9465,1,0,0,291861.3062,0
6618,15700826,Ko,515.9797772,Germany,Female,36,2.730390588,88497.81013,1,0,1,390435.7296,0
3809,15698117,Jerger,588.7905763,Germany,Male,26,5.116504549,166977.4905,1,1,1,624893.8213,0
3439,15722404,Carpenter,438.7450037,France,Female,35,7.856327426,87578.81899,1,1,1,328436.9731,0
2226,15774098,Grant,543.4713573,Germany,Male,28,4.360994534,156817.044,1,0,1,348178.661,0
5383,15589296,Brown,548.3858164,France,Female,87,27.38170272,150832.482,1,1,1,602666.1838,0
401,15690452,Tung,423.4862972,France,Male,66,14.63028063,0,,0,0,413689.3664,0
5341,15612667,Bird,442.4566443,Spain,Male,40,9.222130572,77359.79083,1,1,1,250405.4763,0
8265,15710111,Clark,495.3011584,France,Male,56,15.60693452,0,2,0,0,393847.3302,0
168,15588537,Robinson,393.2717952,Spain,Female,52,17.09616475,0,,0,0,366368.2251,0
891,15768104,Wright,611.1911282,Spain,Male,68,30.06159511,90041.14231,,0,0,496047.95,0
9454,15769402,Carpenter,526.3482412,France,Male,58,15.74311457,209749.5768,1,1,1,444049.1908,0
1641,15661528,Ashbolt,466.6798262,Spain,Male,,14.0630773,166829.5746,1,1,0,331188.3767,0
5737,15775116,Anderson,414.6543659,France,Male,33,8.534887573,0,1,0,0,307352.2197,0
1442,15688713,McCall,408.4617643,Spain,Male,60,13.48298695,46916.83609,1,1,1,315628.501,0
2499,15648735,Cashin,548.7400134,France,Male,56,19.93413758,67717.81973,1,1,1,383071.2973,0
5806,15814236,Kay,452.7083023,Spain,Female,27,5.620870977,28217.61555,1,1,1,282409.0104,0
8832,15645593,Trevisani,433.6125858,France,Female,68,12.61089481,32220.91142,1,1,1,351289.654,0
5709,15626156,Galloway,449.3045297,France,Female,81,17.35553404,39641.86046,2,1,1,362857.8498,0
403,15781589,Carpenter,590.9214361,Spain,Male,36,18.3092425,77660.22768,,0,0,384653.5983,0
234,15723886,Fiore,522.3857339,Germany,Male,61,11.56551143,0,,0,0,283467.2358,0
7477,15737909,Bates,592.8626393,France,Male,28,5.022476496,145964.9968,1,1,0,356602.2384,0
1424,15589221,Kennedy,444.271451,Germany,Male,27,3.527313769,23596.40558,1,1,1,268921.8835,0
1711,15567993,Palmer,626.4085093,Spain,Male,38,18.84769923,55735.26501,1,1,0,484420.1363,0
8787,15770968,Leason,509.4573877,Germany,Female,23,15.97078145,29806.31581,2,1,1,213593.9003,0
6089,15752912,Perkin,488.1209103,France,Female,44,17.30255858,57787.36867,1,1,0,375548.2303,0
1603,15751158,Mashman,426.0426756,France,Female,50,12.96368436,0,2,1,0,329213.3591,0
5034,15690743,Shao,468.4325177,France,Female,30,14.20484746,79151.41978,1,1,1,248945.7353,0
2319,15648005,Russell,461.5475423,Spain,Male,32,5.85510885,13361.63819,2,1,1,251840.0036,0
5274,15733904,McDonald,419.409951,France,Male,52,25.50536812,58340.28827,2,1,0,459181.1345,0
4683,15568046,Izuchukwu,600.0756055,France,Male,43,13.25470492,47762.43984,1,1,0,309835.197,0
1557,15772777,Onyemachukwu,749.8601283,Spain,Female,,22.63165768,60752.21637,2,1,1,483535.733,0
6157,15637235,Knight,601.2755971,Spain,Male,43,13.28037007,82219.80887,1,0,1,505971.6913,0
5294,15602909,Dickson,441.4496756,Spain,Female,54,30.81841616,54560.06332,1,1,1,369859.8941,0
1499,15677049,O'Brien,373.7466776,Germany,Female,47,17.68597728,0,2,0,1,285409.2661,0
8820,15790750,Manfrin,438.0001159,Germany,Male,66,22.71883087,98117.99204,1,1,1,593417.048,0
9952,15763874,Ho,470.4758967,Spain,Male,73,25.00351086,105021.956,1,1,1,552986.6364,0
9291,15634591,Saunders,770.5048818,France,Male,47,23.2414929,145787.2891,1,1,1,652199.1645,0
5843,15799128,Matthews,534.9901868,Spain,Female,35,12.02979031,166405.9385,1,0,1,279594.1568,0
4581,15791842,Johnstone,376.6362481,France,Female,48,17.69719186,29807.0256,1,1,1,137430.901,0
5241,15733842,Pirozzi,379.9280391,France,Female,33,7.087568115,0,1,1,0,240851.5044,0
1817,15752816,Murray,410.5833857,France,Male,19,5.347625781,0,1,0,0,369570.9958,0
6319,15686835,Crawford,457.7870512,Germany,Female,65,30.59778946,0,1,0,0,421326.808,0
2352,15678284,Pai,455.3639193,France,Male,30,15.30160734,14314.62655,2,1,0,262647.6297,0
9438,15804864,Chu,481.9723656,France,Female,72,19.22008317,29946.18267,1,1,1,387053.8189,0
7574,15674750,Alexeyeva,412.061651,Spain,Female,23,13.16584456,78229.36239,1,1,0,164909.3465,1
7335,15759133,Vaguine,460.828763,France,Male,47,16.71682287,51213.13307,1,1,1,314908.9572,0
2307,15602034,Kolesnikov,503.1449542,France,Female,66,15.43132822,33400.33032,1,1,0,502479.3915,0
9274,15740160,Okwukwe,431.4300247,France,Male,,6.913262634,25546.75061,1,1,1,280049.5988,0
9218,15762588,Kaleski,495.4406312,France,Male,29,12.06849611,80179.74011,2,1,1,440998.8575,0
7988,15793331,Blair,592.9169545,France,Male,57,15.73669018,138884.3784,1,1,1,551387.0927,0
5384,15586425,Lo Duca,396.6576039,France,Male,36,7.054447251,22172.89768,1,1,1,334803.5409,0
1911,15811261,Alaniz,489.3573707,Spain,Male,39,7.317909179,99822.13075,1,0,1,437409.0291,0
2939,15764419,Langdon,574.8570399,France,Male,52,13.79474508,126450.435,1,1,1,629863.7908,0
2637,15591179,Skelton,487.565652,Spain,Male,,11.52729288,10271.35093,1,1,1,347125.0603,0
4283,15602994,Gorbunov,388.7992772,France,Female,25,19.23026988,0,1,0,1,225360.5193,0
3743,15698031,Romano,498.8322599,Germany,Female,46,14.27281329,158233.0077,2,1,0,494364.8125,0
3224,15695679,Yao,572.4872967,Spain,Male,24,5.475082088,140293.1409,1,0,0,247053.4744,0
7881,15612418,Virgo,457.3692739,France,Female,67,25.55303968,0,2,0,0,548059.1809,0
5653,15800620,Fitzgerald,474.4747713,France,Female,,17.91711291,50382.64005,2,0,0,282433.2268,0
2289,15579166,Munro,401.3384498,France,Female,,14.58968314,12267.30944,1,1,1,261865.9277,0
6444,15764927,Rogova,582.328337,France,Male,54,13.16960088,90881.82262,1,0,1,439690.1165,0
2784,15659475,Chung,414.2569268,France,Female,59,19.85781449,30832.89759,2,0,0,442429.4646,0
8526,15751084,Mancini,494.0144725,France,Female,28,13.07545377,45512.07753,1,1,1,301235.6912,0
6553,15636407,Beatham,576.23285,Germany,Female,66,21.44949104,112903.2923,1,1,0,374221.4033,0
6107,15626044,Lettiere,519.6024541,Germany,Male,58,15.8990998,35428.91363,1,1,1,607184.084,0
6690,15614923,Nielson,488.1324992,Spain,Male,37,19.95064957,84000.33129,1,1,1,226509.0351,0
